Date,Open,High,Low,Close,Volume,Currency
2018-06-27,10785.5,10785.5,10652.4,10671.4,253620992,INR
2018-06-28,10660.8,10674.2,10557.7,10589.1,363156992,INR
2018-06-29,10612.85,10723.05,10612.35,10714.3,250328000,INR
2018-07-02,10732.35,10736.15,10604.65,10657.3,304536992,INR
2018-07-03,10668.6,10713.3,10630.25,10699.9,208372000,INR
2018-07-04,10715.0,10777.15,10677.75,10769.9,179268000,INR
2018-07-05,10786.05,10786.05,10726.25,10749.75,227267008,INR
2018-07-06,10744.15,10816.35,10735.05,10772.65,256548000,INR
2018-07-09,10838.3,10860.35,10807.15,10852.9,189331008,INR
2018-07-10,10902.75,10956.9,10876.65,10947.25,203062000,INR
2018-07-11,10956.4,10976.65,10923.0,10948.3,229212000,INR
2018-07-12,11006.95,11078.3,10999.65,11023.2,256035008,INR
2018-07-13,11056.9,11071.35,10999.75,11018.9,241671008,INR
2018-07-16,11018.95,11019.5,10926.25,10936.85,216971008,INR
2018-07-17,10939.65,11018.5,10925.6,11008.05,217108000,INR
2018-07-18,11060.2,11076.2,10956.3,10980.45,232502000,INR
2018-07-19,10999.5,11006.5,10935.45,10957.1,222056000,INR
2018-07-20,10963.5,11030.25,10946.2,11010.2,193144000,INR
2018-07-23,11019.85,11093.4,11010.95,11084.75,236152992,INR
2018-07-24,11109.0,11143.4,11092.5,11134.3,212247008,INR
2018-07-25,11148.4,11157.15,11113.25,11132.0,212332992,INR
2018-07-26,11132.95,11185.85,11125.7,11167.3,376656992,INR
2018-07-27,11232.75,11283.4,11210.25,11278.35,324343008,INR
2018-07-30,11296.65,11328.1,11261.45,11319.55,287436000,INR
2018-07-31,11311.05,11366.0,11267.75,11356.5,264431008,INR
2018-08-01,11359.8,11390.55,11313.55,11346.2,278012992,INR
2018-08-02,11328.9,11328.9,11234.95,11244.7,216532992,INR
2018-08-03,11297.8,11368.0,11294.55,11360.8,225146000,INR
2018-08-06,11401.5,11427.65,11370.6,11387.1,210003008,INR
2018-08-07,11423.15,11428.95,11359.7,11389.45,233410000,INR
2018-08-08,11412.5,11459.95,11379.3,11450.0,217048000,INR
2018-08-09,11493.25,11495.2,11454.1,11470.7,311520992,INR
2018-08-10,11474.95,11478.75,11419.65,11429.5,336424000,INR
2018-08-13,11369.6,11406.3,11340.3,11355.75,254467008,INR
2018-08-14,11381.7,11452.45,11370.8,11435.1,239842000,INR
2018-08-16,11397.15,11449.85,11366.25,11385.05,299609984,INR
2018-08-17,11437.15,11486.45,11431.8,11470.75,241986000,INR
2018-08-20,11502.1,11565.3,11499.65,11551.75,239843008,INR
2018-08-21,11576.2,11581.75,11539.6,11570.9,231064000,INR
2018-08-23,11620.7,11620.7,11546.7,11582.75,256164000,INR
2018-08-24,11566.6,11604.6,11532.0,11557.1,225604992,INR
2018-08-27,11605.85,11700.95,11595.6,11691.95,205688992,INR
2018-08-28,11731.95,11760.2,11710.5,11738.5,249420000,INR
2018-08-29,11744.95,11753.2,11678.85,11691.9,259352000,INR
2018-08-30,11694.75,11698.8,11639.7,11676.8,323449984,INR
2018-08-31,11675.85,11727.65,11640.1,11680.5,357230016,INR
2018-09-03,11751.8,11751.8,11567.4,11582.35,241727008,INR
2018-09-04,11598.75,11602.55,11496.85,11520.3,262700992,INR
2018-09-05,11514.85,11542.65,11393.85,11476.95,253690000,INR
2018-09-06,11514.15,11562.25,11436.05,11536.9,255558000,INR
2018-09-07,11558.25,11603.0,11484.4,11589.1,305028992,INR
2018-09-10,11570.25,11573.0,11427.3,11438.1,295598016,INR
2018-09-11,11476.85,11479.4,11274.0,11287.5,318092992,INR
2018-09-12,11340.1,11380.75,11250.2,11369.9,276510016,INR
2018-09-14,11443.5,11523.25,11430.55,11515.2,285217984,INR
2018-09-17,11464.95,11464.95,11366.9,11377.75,207620992,INR
2018-09-18,11381.55,11411.45,11268.95,11278.9,248299008,INR
2018-09-19,11326.65,11332.05,11210.9,11234.35,258424000,INR
2018-09-21,11271.3,11346.8,10866.45,11143.1,741153024,INR
2018-09-24,11164.4,11170.15,10943.6,10967.4,398816000,INR
2018-09-25,10969.95,11080.6,10882.85,11067.45,417548992,INR
2018-09-26,11145.55,11145.55,10993.05,11053.8,351040992,INR
2018-09-27,11079.8,11089.45,10953.35,10977.55,418209984,INR
2018-09-28,11008.1,11034.1,10850.3,10930.45,492894016,INR
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987008,INR
2018-10-03,10982.7,10989.05,10843.75,10858.25,398756992,INR
2018-10-04,10754.7,10754.7,10547.25,10599.25,438201984,INR
2018-10-05,10514.1,10540.65,10261.9,10316.45,625153984,INR
2018-10-08,10310.15,10398.35,10198.4,10348.05,470279008,INR
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795008,INR
2018-10-10,10331.85,10482.35,10318.25,10460.1,373844000,INR
2018-10-11,10169.8,10335.95,10138.6,10234.65,498508992,INR
2018-10-12,10331.55,10492.45,10322.15,10472.5,354056992,INR
2018-10-15,10524.2,10526.3,10410.15,10512.5,267518000,INR
2018-10-16,10550.15,10604.9,10525.3,10584.75,273444000,INR
2018-10-17,10688.7,10710.15,10436.45,10453.05,293587008,INR
2018-10-19,10339.7,10380.1,10249.6,10303.55,368552000,INR
2018-10-22,10405.85,10408.55,10224.0,10245.25,306472992,INR
2018-10-23,10152.6,10222.1,10102.35,10146.8,312041984,INR
2018-10-24,10278.15,10290.65,10126.7,10224.75,362272000,INR
2018-10-25,10135.05,10166.6,10079.3,10124.9,522422016,INR
2018-10-26,10122.35,10128.85,10004.55,10030.0,375563008,INR
2018-10-29,10078.1,10275.3,10020.35,10250.85,375748992,INR
2018-10-30,10239.4,10285.1,10175.35,10198.4,298753984,INR
2018-10-31,10209.55,10396.0,10105.1,10386.6,386619008,INR
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340000,INR
2018-11-02,10462.3,10606.95,10457.7,10553.0,434176000,INR
2018-11-05,10558.75,10558.8,10477.0,10524.0,311176000,INR
2018-11-06,10552.0,10600.25,10491.45,10530.0,309879008,INR
2018-11-07,10614.45,10616.45,10591.8,10598.85,2826000,INR
2018-11-09,10614.7,10619.55,10544.85,10585.2,305816992,INR
2018-11-12,10607.8,10645.5,10464.05,10482.2,267710000,INR
2018-11-13,10451.9,10596.25,10440.55,10582.5,262542000,INR
2018-11-14,10634.9,10651.6,10532.7,10576.3,396374016,INR
2018-11-15,10580.6,10646.5,10557.5,10616.7,306012000,INR
2018-11-16,10644.0,10695.15,10631.15,10682.2,353384992,INR
2018-11-19,10731.25,10774.7,10688.8,10763.4,280521984,INR
2018-11-20,10740.1,10740.85,10640.85,10656.2,304323008,INR
2018-11-21,10670.95,10671.3,10562.35,10600.05,310191008,INR
2018-11-22,10612.65,10646.25,10512.0,10526.75,246927008,INR
2018-11-26,10568.3,10637.8,10489.75,10628.6,332863008,INR
2018-11-27,10621.45,10695.15,10596.35,10685.6,382833984,INR
2018-11-28,10708.75,10757.8,10699.85,10728.85,437627008,INR
2018-11-29,10808.7,10883.05,10782.35,10858.7,712651008,INR
2018-11-30,10892.1,10922.45,10835.1,10876.75,467856992,INR
2018-12-03,10930.7,10941.2,10845.35,10883.75,422359008,INR
2018-12-04,10877.1,10890.95,10833.35,10869.5,332136992,INR
2018-12-05,10820.45,10821.05,10747.95,10782.9,322020000,INR
2018-12-06,10718.15,10722.65,10588.25,10601.15,328275008,INR
2018-12-07,10644.8,10704.55,10599.35,10693.7,335849984,INR
2018-12-10,10508.7,10558.85,10474.95,10488.45,393096992,INR
2018-12-11,10350.05,10567.15,10333.85,10549.15,438699008,INR
2018-12-12,10591.0,10752.2,10560.8,10737.6,371696992,INR
2018-12-13,10810.75,10838.6,10749.5,10791.55,387809984,INR
2018-12-14,10784.5,10815.75,10752.1,10805.45,350579008,INR
2018-12-17,10853.2,10900.35,10844.85,10888.35,306145984,INR
2018-12-18,10850.9,10915.4,10819.1,10908.7,294942016,INR
2018-12-19,10930.55,10985.15,10928.0,10967.3,321801984,INR
2018-12-20,10885.2,10962.55,10880.05,10951.7,328803008,INR
2018-12-21,10944.25,10963.65,10738.65,10754.0,389235008,INR
2018-12-24,10780.9,10782.3,10649.25,10663.5,230291008,INR
2018-12-26,10635.45,10747.5,10534.55,10729.85,271943008,INR
2018-12-27,10817.9,10834.2,10764.45,10779.8,470160000,INR
2018-12-28,10820.95,10893.6,10817.15,10859.9,253087008,INR
2018-12-31,10913.2,10923.55,10853.2,10862.55,186495008,INR
2019-01-01,10881.7,10923.6,10807.1,10910.1,159404992,INR
2019-01-02,10868.85,10895.35,10735.05,10792.5,309665984,INR
2019-01-03,10796.8,10814.05,10661.25,10672.25,286241984,INR
2019-01-04,10699.7,10741.05,10628.65,10727.35,296596992,INR
2019-01-07,10804.85,10835.95,10750.15,10771.8,269371008,INR
2019-01-08,10786.25,10818.45,10733.25,10802.15,277697984,INR
2019-01-09,10862.4,10870.4,10749.4,10855.15,333011008,INR
2019-01-10,10859.35,10859.35,10801.8,10821.6,254364992,INR
2019-01-11,10834.75,10850.15,10739.4,10794.95,260792000,INR
2019-01-14,10807.0,10808.0,10692.35,10737.6,298774016,INR
2019-01-15,10777.55,10896.95,10777.55,10886.8,310736992,INR
2019-01-16,10899.65,10928.15,10876.9,10890.3,276539008,INR
2019-01-17,10920.85,10930.65,10844.65,10905.2,271676000,INR
2019-01-18,10914.85,10928.2,10852.2,10906.95,323814016,INR
2019-01-21,10919.35,10987.45,10885.75,10961.85,288828992,INR
2019-01-22,10949.8,10949.8,10864.15,10922.75,300768000,INR
2019-01-23,10931.05,10944.8,10811.95,10831.5,298876000,INR
2019-01-24,10844.05,10866.6,10798.65,10849.8,361081984,INR
2019-01-25,10859.75,10931.7,10756.45,10780.55,463444992,INR
2019-01-28,10792.45,10804.45,10630.95,10661.55,419683008,INR
2019-01-29,10653.7,10690.35,10583.65,10652.2,356908992,INR
2019-01-30,10702.25,10710.2,10612.85,10651.8,410108000,INR
2019-01-31,10690.55,10838.05,10678.55,10830.95,604817984,INR
2019-02-01,10851.35,10983.45,10813.45,10893.65,482272992,INR
2019-02-04,10876.75,10927.9,10814.15,10912.25,318300000,INR
2019-02-05,10908.65,10956.7,10886.7,10934.35,268095008,INR
2019-02-06,10965.1,11072.6,10962.7,11062.45,298510016,INR
2019-02-07,11070.45,11118.1,11043.6,11069.4,263544000,INR
2019-02-08,11023.5,11041.2,10925.45,10943.6,352787008,INR
2019-02-11,10930.9,10930.9,10857.1,10888.8,285984992,INR
2019-02-12,10879.7,10910.9,10823.8,10831.4,292315008,INR
2019-02-13,10870.55,10891.65,10772.1,10793.65,321959008,INR
2019-02-14,10786.1,10792.7,10718.75,10746.05,627041024,INR
2019-02-15,10780.25,10785.75,10620.4,10724.4,521876992,INR
2019-02-18,10738.65,10759.9,10628.4,10640.95,345440000,INR
2019-02-19,10636.7,10722.85,10585.65,10604.35,291507008,INR
2019-02-20,10655.45,10752.7,10646.4,10735.45,289195008,INR
2019-02-21,10744.1,10808.85,10721.5,10789.85,279584992,INR
2019-02-22,10782.7,10801.55,10758.4,10791.65,396847008,INR
2019-02-25,10813.25,10887.1,10788.05,10880.1,385904992,INR
2019-02-26,10775.3,10888.75,10729.3,10835.3,414953984,INR
2019-02-27,10881.2,10939.7,10751.2,10806.65,381080000,INR
2019-02-28,10865.7,10865.7,10784.85,10792.5,644158976,INR
2019-03-01,10842.65,10877.9,10823.1,10863.5,308526016,INR
2019-03-05,10864.85,10994.9,10817.0,10987.45,373220000,INR
2019-03-06,11024.85,11062.3,10998.85,11053.0,372551008,INR
2019-03-07,11077.95,11089.05,11027.1,11058.2,321208992,INR
2019-03-08,11038.85,11049.0,11008.95,11035.4,326569984,INR
2019-03-11,11068.75,11180.9,11059.85,11168.05,352241984,INR
2019-03-12,11231.35,11320.4,11227.0,11301.2,391311008,INR
2019-03-13,11326.2,11352.3,11276.6,11341.7,382996000,INR
2019-03-14,11382.5,11383.45,11313.75,11343.25,294480992,INR
2019-03-15,11376.85,11487.0,11370.8,11426.85,463704992,INR
2019-03-18,11473.85,11530.15,11412.5,11462.2,320249984,INR
2019-03-19,11500.3,11543.85,11451.25,11532.4,326100000,INR
2019-03-20,11553.35,11556.1,11503.1,11521.05,366297984,INR
2019-03-22,11549.2,11572.8,11434.55,11456.9,386193984,INR
2019-03-25,11395.65,11395.65,11311.6,11354.25,294459008,INR
2019-03-26,11375.2,11496.75,11352.45,11483.25,282575008,INR
2019-03-27,11531.45,11546.2,11413.0,11445.05,350446016,INR
2019-03-28,11463.65,11588.5,11452.45,11570.0,527679008,INR
2019-03-29,11625.45,11630.35,11570.15,11623.9,416276992,INR
2019-04-01,11665.2,11738.1,11644.75,11669.15,379572992,INR
2019-04-02,11711.55,11729.35,11655.85,11713.2,386131008,INR
2019-04-03,11735.3,11761.0,11629.15,11643.95,365760000,INR
2019-04-04,11660.2,11662.55,11559.2,11598.0,349030016,INR
2019-04-05,11638.4,11689.65,11609.5,11665.95,266666000,INR
2019-04-08,11704.35,11710.3,11549.1,11604.5,260932992,INR
2019-04-09,11612.05,11683.9,11569.7,11671.95,300468000,INR
2019-04-10,11646.85,11680.05,11571.75,11584.3,359940992,INR
2019-04-11,11592.55,11606.7,11550.55,11596.7,279776000,INR
2019-04-12,11612.85,11657.35,11578.8,11643.45,246006000,INR
2019-04-15,11667.0,11704.6,11648.25,11690.35,289996000,INR
2019-04-16,11736.2,11810.95,11731.55,11787.15,354315008,INR
2019-04-18,11856.15,11856.15,11738.5,11752.8,339654016,INR
2019-04-22,11727.05,11727.05,11583.95,11594.45,260356000,INR
2019-04-23,11612.95,11645.95,11564.8,11575.95,272544000,INR
2019-04-24,11601.5,11740.85,11578.85,11726.15,335196992,INR
2019-04-25,11735.7,11796.75,11624.3,11641.8,604360000,INR
2019-04-26,11683.75,11762.9,11661.75,11754.65,333484000,INR
2019-04-30,11748.75,11756.25,11655.9,11748.15,532631008,INR
2019-05-02,11725.55,11789.3,11699.55,11724.75,380278016,INR
2019-05-03,11722.6,11770.9,11699.35,11712.25,305520000,INR
2019-05-06,11605.8,11632.55,11571.35,11598.25,299046016,INR
2019-05-07,11651.5,11657.05,11484.45,11497.9,337496000,INR
2019-05-08,11478.7,11479.1,11346.95,11359.45,372825984,INR
2019-05-09,11322.4,11357.6,11255.05,11301.8,373028000,INR
2019-05-10,11314.15,11345.8,11251.05,11278.9,387323008,INR
2019-05-13,11258.7,11300.2,11125.6,11148.2,357585984,INR
2019-05-14,11151.65,11294.75,11108.3,11222.05,398123008,INR
2019-05-15,11271.7,11286.8,11136.95,11157.0,414174016,INR
2019-05-16,11180.35,11281.55,11143.35,11257.1,350735008,INR
2019-05-17,11261.9,11426.15,11259.85,11407.15,412108992,INR
2019-05-20,11651.9,11845.2,11591.7,11828.25,452096000,INR
2019-05-21,11863.65,11883.55,11682.8,11709.1,381038016,INR
2019-05-22,11727.95,11784.8,11682.4,11737.9,355871008,INR
2019-05-23,11901.3,12041.15,11614.5,11657.05,569030976,INR
2019-05-24,11748.0,11859.0,11658.1,11844.1,374636992,INR
2019-05-27,11855.5,11957.15,11812.4,11924.75,348356000,INR
2019-05-28,11958.35,11958.55,11864.9,11928.75,598307968,INR
2019-05-29,11905.8,11931.9,11836.8,11861.1,318068992,INR
2019-05-30,11865.3,11968.55,11859.4,11945.9,421200000,INR
2019-05-31,11999.8,12039.25,11829.45,11922.8,438879008,INR
2019-06-03,11953.75,12103.05,11920.1,12088.55,315296992,INR
2019-06-04,12052.65,12095.2,12005.85,12021.65,289222016,INR
2019-06-06,12039.8,12039.8,11830.25,11843.75,415207008,INR
2019-06-07,11865.2,11897.5,11769.5,11870.65,302456000,INR
2019-06-10,11934.9,11975.05,11871.75,11922.7,303328992,INR
2019-06-11,11959.85,12000.35,11904.35,11965.6,332182016,INR
2019-06-12,11962.45,11962.45,11866.35,11906.2,283718016,INR
2019-06-13,11873.9,11931.35,11817.05,11914.05,447902016,INR
2019-06-14,11910.1,11911.85,11797.7,11823.3,390295008,INR
2019-06-17,11844.0,11844.05,11657.75,11672.15,295528000,INR
2019-06-18,11677.05,11727.2,11641.15,11691.5,365526016,INR
2019-06-19,11744.45,11802.5,11625.1,11691.45,446932992,INR
2019-06-20,11653.65,11843.5,11635.05,11831.75,442016992,INR
2019-06-21,11827.6,11827.95,11705.1,11724.1,468430016,INR
2019-06-24,11725.8,11754.0,11670.2,11699.65,277620992,INR
2019-06-25,11681.0,11814.4,11651.0,11796.45,300476000,INR
2019-06-26,11768.15,11871.85,11757.55,11847.55,327884992,INR
2019-06-27,11860.85,11911.15,11821.05,11841.55,480168992,INR
2019-06-28,11861.15,11871.7,11775.5,11788.85,303888992,INR
2019-07-01,11839.9,11884.65,11830.8,11865.6,278416000,INR
2019-07-02,11890.3,11917.45,11814.7,11910.3,363196992,INR
2019-07-03,11932.15,11945.2,11887.05,11916.75,340528000,INR
2019-07-04,11928.8,11969.25,11923.65,11946.75,333595008,INR
2019-07-05,11964.75,11981.75,11797.9,11811.15,530720000,INR
2019-07-08,11770.4,11771.9,11523.3,11558.6,464028992,INR
2019-07-09,11531.6,11582.55,11461.0,11555.9,442520000,INR
2019-07-10,11536.15,11593.7,11475.65,11498.9,337571008,INR
2019-07-11,11561.45,11599.0,11519.5,11582.9,317257984,INR
2019-07-12,11601.15,11639.55,11538.6,11552.5,359420992,INR
2019-07-15,11614.75,11618.4,11532.3,11588.35,368788992,INR
2019-07-16,11596.65,11670.05,11573.95,11662.6,480156000,INR
2019-07-17,11670.75,11706.65,11651.15,11687.5,464828000,INR
2019-07-18,11675.6,11677.15,11582.4,11596.9,498257984,INR
2019-07-19,11627.95,11640.35,11399.3,11419.25,446048992,INR
2019-07-22,11392.85,11398.15,11301.25,11346.2,516044000,INR
2019-07-23,11372.25,11398.15,11302.8,11331.05,458931008,INR
2019-07-24,11322.45,11359.75,11229.8,11271.3,413203008,INR
2019-07-25,11290.4,11361.4,11239.35,11252.15,553676992,INR
2019-07-26,11247.45,11307.6,11210.05,11284.3,522670016,INR
2019-07-29,11307.5,11310.95,11152.4,11189.2,482862016,INR
2019-07-30,11213.7,11267.45,11072.65,11085.4,479059008,INR
2019-07-31,11034.05,11145.3,10999.4,11118.0,536694016,INR
2019-08-01,11060.2,11076.75,10881.0,10980.0,499919008,INR
2019-08-02,10930.3,11080.15,10848.95,10997.35,547416000,INR
2019-08-05,10895.8,10895.8,10782.6,10862.6,506556992,INR
2019-08-06,10815.4,11018.55,10813.8,10948.25,517891008,INR
2019-08-07,10958.1,10975.65,10835.9,10855.5,548465984,INR
2019-08-08,10899.2,11058.05,10842.95,11032.45,482472000,INR
2019-08-09,11087.9,11181.45,11062.8,11109.65,538064000,INR
2019-08-13,11139.4,11145.9,10901.6,10925.85,624635008,INR
2019-08-14,11003.25,11078.15,10935.6,11029.4,511542016,INR
2019-08-16,11043.65,11068.65,10924.3,11047.8,470910016,INR
2019-08-19,11094.8,11146.9,11037.85,11053.9,369492992,INR
2019-08-20,11063.9,11076.3,10985.3,11017.0,444716000,INR
2019-08-21,11018.15,11034.2,10906.65,10918.7,557868032,INR
2019-08-22,10905.3,10908.25,10718.3,10741.35,668193024,INR
2019-08-23,10699.6,10862.55,10637.15,10829.35,667080000,INR
2019-08-26,11000.3,11070.3,10756.55,11057.85,684142016,INR
2019-08-27,11106.55,11141.75,11049.5,11105.35,685550976,INR
2019-08-28,11101.3,11129.65,10987.65,11046.1,549955008,INR
2019-08-29,10996.05,11021.1,10922.4,10948.3,649875968,INR
2019-08-30,10987.8,11042.6,10874.8,11023.25,628153984,INR
2019-09-03,10960.95,10967.5,10772.7,10797.9,483039008,INR
2019-09-04,10790.4,10858.75,10746.35,10844.65,508784000,INR
2019-09-05,10860.95,10920.1,10816.0,10847.9,595699008,INR
2019-09-06,10883.8,10957.05,10867.45,10946.2,497214016,INR
2019-09-09,10936.7,11028.85,10889.8,11003.05,412471008,INR
2019-09-11,11028.5,11054.8,11011.65,11035.7,687139968,INR
2019-09-12,11058.3,11081.75,10964.95,10982.8,551436032,INR
2019-09-13,10986.8,11084.45,10945.75,11075.9,624305024,INR
2019-09-16,10994.85,11052.7,10968.2,11003.5,434449984,INR
2019-09-17,11000.1,11000.1,10796.5,10817.6,482012992,INR
2019-09-18,10872.8,10885.15,10804.85,10840.65,519155008,INR
2019-09-19,10845.2,10845.2,10670.25,10704.8,642598976,INR
2019-09-20,10746.8,11381.9,10691.0,11274.2,1356766976,INR
2019-09-23,11542.7,11694.85,11471.35,11600.2,882827008,INR
2019-09-24,11590.7,11655.05,11539.2,11588.2,651721984,INR
2019-09-25,11564.85,11564.95,11416.1,11440.2,629054976,INR
2019-09-26,11469.85,11610.85,11466.35,11571.2,844465984,INR
2019-09-27,11556.35,11593.6,11499.75,11512.4,650017024,INR
2019-09-30,11491.15,11508.25,11390.8,11474.45,756849024,INR
2019-10-01,11515.4,11554.2,11247.9,11359.9,1305415040,INR
2019-10-03,11322.25,11370.4,11257.35,11314.0,1017480000,INR
2019-10-04,11388.45,11400.3,11158.35,11174.75,928524032,INR
2019-10-07,11196.2,11233.85,11112.65,11126.4,733198976,INR
2019-10-09,11152.95,11321.6,11090.15,11313.3,741148992,INR
2019-10-10,11280.5,11293.35,11208.55,11234.55,562017984,INR
2019-10-11,11257.7,11362.9,11189.4,11305.05,737795008,INR
2019-10-14,11335.9,11420.45,11290.05,11341.15,587579008,INR
2019-10-15,11360.85,11462.35,11342.1,11428.3,527396000,INR
2019-10-16,11464.95,11481.05,11411.1,11464.0,533468992,INR
2019-10-17,11466.3,11599.1,11439.65,11586.35,797571968,INR
2019-10-18,11580.3,11684.7,11553.15,11661.85,853440000,INR
2019-10-22,11657.15,11714.35,11573.65,11588.35,867601024,INR
2019-10-23,11596.2,11651.6,11554.4,11604.1,664160000,INR
2019-10-24,11661.65,11679.6,11534.65,11582.6,700481984,INR
2019-10-25,11646.15,11646.9,11490.75,11583.9,812028032,INR
2019-10-29,11643.95,11809.4,11627.35,11786.85,951723008,INR
2019-10-30,11883.9,11883.95,11784.45,11844.1,725219968,INR
2019-10-31,11890.45,11945.0,11855.1,11877.45,1414836992,INR
2019-11-01,11886.6,11918.3,11843.35,11890.6,855337984,INR
2019-11-04,11928.9,11989.15,11905.35,11941.3,823049984,INR
2019-11-05,11974.6,11978.95,11861.9,11917.2,631952000,INR
2019-11-06,11911.5,12002.9,11850.25,11966.05,603350976,INR
2019-11-07,12021.1,12021.4,11946.85,12012.05,562963968,INR
2019-11-08,11987.15,12034.15,11888.75,11908.15,789254016,INR
2019-11-11,11879.2,11932.65,11853.95,11913.45,548979968,INR
2019-11-13,11908.3,11946.8,11823.2,11840.45,659036032,INR
2019-11-14,11858.75,11895.65,11802.65,11872.1,559494016,INR
2019-11-15,11904.2,11973.65,11879.25,11895.45,580153984,INR
2019-11-18,11915.15,11946.2,11867.6,11884.5,514352000,INR
2019-11-19,11919.45,11958.85,11881.75,11940.1,613910016,INR
2019-11-20,12004.75,12038.6,11966.05,11999.1,646660992,INR
2019-11-21,12025.65,12028.2,11956.9,11968.4,557686016,INR
2019-11-22,11967.3,11968.1,11883.5,11914.4,486815008,INR
2019-11-25,11922.45,12084.5,11919.75,12073.75,534288992,INR
2019-11-26,12110.2,12132.45,12006.35,12037.7,1201336064,INR
2019-11-27,12068.5,12114.9,12055.15,12100.7,584227008,INR
2019-11-28,12132.1,12158.8,12099.95,12151.15,620478976,INR
2019-11-29,12146.2,12147.4,12017.4,12056.05,804430016,INR
2019-12-02,12137.05,12137.15,12023.7,12048.2,720945024,INR
2019-12-03,12067.65,12068.6,11956.4,11994.2,605788992,INR
2019-12-04,11969.95,12054.7,11935.3,12043.2,747193984,INR
2019-12-05,12071.25,12081.2,11998.75,12018.4,562228992,INR
2019-12-06,12047.35,12057.05,11888.85,11921.5,609220992,INR
2019-12-09,11939.1,11981.95,11888.05,11937.5,599116032,INR
2019-12-10,11950.5,11953.2,11844.7,11856.8,650219008,INR
2019-12-11,11867.35,11923.2,11832.3,11910.15,997654976,INR
2019-12-12,11944.3,12005.5,11934.0,11971.8,752617024,INR
2019-12-13,12026.4,12098.85,12023.6,12086.7,597713024,INR
2019-12-16,12131.35,12134.65,12046.3,12053.95,437704000,INR
2019-12-17,12082.45,12182.75,12070.35,12165.0,499585984,INR
2019-12-18,12197.0,12237.7,12163.45,12221.65,518855008,INR
2019-12-19,12223.4,12268.35,12191.15,12259.7,623049984,INR
2019-12-20,12266.45,12293.9,12252.75,12271.8,810675968,INR
2019-12-23,12235.45,12287.15,12213.25,12262.75,604782016,INR
2019-12-24,12269.25,12283.7,12202.1,12214.55,470289984,INR
2019-12-26,12211.85,12221.55,12118.85,12126.55,520327008,INR
2019-12-27,12172.9,12258.45,12157.9,12245.8,383788992,INR
2019-12-30,12274.9,12286.45,12213.8,12255.85,411084992,INR
2019-12-31,12247.1,12247.1,12151.8,12168.45,426932000,INR
2020-01-01,12202.15,12222.2,12165.3,12182.5,304078016,INR
2020-01-02,12198.55,12289.9,12195.25,12282.2,407697984,INR
2020-01-03,12261.1,12265.6,12191.35,12226.65,428769984,INR
2020-01-06,12170.6,12179.1,11974.2,11993.05,396500992,INR
2020-01-07,12079.1,12152.15,12005.35,12052.95,447819008,INR
2020-01-08,11939.1,12044.95,11929.6,12025.35,445992000,INR
2020-01-09,12153.15,12224.05,12132.55,12215.9,477470016,INR
2020-01-10,12271.0,12311.2,12213.2,12256.8,660627968,INR
2020-01-13,12296.7,12337.75,12285.8,12329.55,500968000,INR
2020-01-14,12333.1,12374.25,12308.7,12362.3,616260992,INR
2020-01-15,12349.4,12355.15,12278.75,12343.3,684353024,INR
2020-01-16,12347.1,12389.05,12315.8,12355.5,395670016,INR
2020-01-17,12328.4,12385.45,12321.4,12352.35,502060992,INR
2020-01-20,12430.5,12430.5,12216.9,12224.55,491608992,INR
2020-01-21,12195.3,12230.05,12162.3,12169.85,443976000,INR
2020-01-22,12218.35,12225.05,12087.9,12106.9,526295008,INR
2020-01-23,12123.75,12189.0,12094.1,12180.35,867654016,INR
2020-01-24,12174.55,12272.15,12149.65,12248.25,593238016,INR
2020-01-27,12197.1,12216.6,12107.0,12119.0,441158016,INR
2020-01-28,12148.1,12163.55,12024.5,12055.8,478484000,INR
2020-01-29,12114.9,12169.6,12103.8,12129.5,514361984,INR
2020-01-30,12147.75,12150.3,12010.6,12035.8,538139008,INR
2020-01-31,12100.4,12103.55,11945.85,11962.1,771278016,INR
2020-02-01,11936.45,12016.1,11633.75,11661.85,0,INR
2020-02-03,11627.45,11749.85,11614.5,11707.9,669816000,INR
2020-02-04,11786.25,11986.15,11783.4,11979.65,560430016,INR
2020-02-05,12005.85,12098.15,11953.35,12089.15,758033024,INR
2020-02-06,12120.0,12160.6,12084.65,12137.95,565116032,INR
2020-02-07,12151.15,12154.7,12073.95,12098.35,473475008,INR
2020-02-10,12102.35,12103.55,11990.75,12031.5,524705984,INR
2020-02-11,12108.4,12172.3,12099.0,12107.9,479984000,INR
2020-02-12,12151.0,12231.75,12144.3,12201.2,411729984,INR
2020-02-13,12219.55,12225.65,12139.8,12174.65,501191008,INR
2020-02-14,12190.15,12246.7,12091.2,12113.45,622782976,INR
2020-02-17,12131.8,12159.6,12037.0,12045.8,455187008,INR
2020-02-18,12028.25,12030.75,11908.05,11992.5,676854016,INR
2020-02-19,12090.6,12134.7,12042.1,12125.9,513568000,INR
2020-02-20,12119.0,12152.0,12071.45,12080.85,502604992,INR
2020-02-24,12012.55,12012.55,11813.4,11829.4,490798016,INR
2020-02-25,11877.5,11883.05,11779.9,11797.9,461000000,INR
2020-02-26,11738.55,11783.25,11639.6,11678.5,567625024,INR
2020-02-27,11661.25,11663.85,11536.7,11633.3,608614016,INR
